#NSGA2
popsize 50
maxGen 100
numVar 3
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0124311
firstFrontCount	4
frontCount	12
avgEvalTime	3.65507e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-0.654457	-0.615964	-1.17551	-16.0236	-5.00491	
-0.203411	0.0482728	-0.194315	-19.198	0.559658	
-0.0714255	0.00210645	0.418879	-19.0545	0.992142	
-0.860089	2.23352	2.59232	-11.2401	-7.93596	
-1.14507	0.262062	-1.97511	-14.6196	-6.66189	
-0.491691	-0.727488	-1.16055	-15.9932	-5.00219	
-0.84131	-2.44122	-1.28949	-11.7235	-7.44932	
-0.578676	-0.410161	-1.27452	-16.3282	-3.34671	
1.61238	-0.0690558	-0.0795687	-17.0329	-2.62648	
-0.779055	-0.51588	-0.194315	-17.2516	-1.32053	
-0.621392	-0.110169	-0.427496	-17.9692	-0.223749	
0.0426443	-0.197974	-0.224109	-19.0225	0.561419	
-0.544423	-0.0434812	0.297799	-18.3811	0.403956	
-0.184422	0.165325	-0.603614	-18.3402	0.063751	
0.086175	0.20019	-1.33105	-17.2133	-1.81122	
-0.61319	-0.111449	-0.424345	-17.988	-0.178474	



#Generation 10 / 100
currentGen	10
evaluateCount	500
totalTime	0.420669
firstFrontCount	19
frontCount	3
avgEvalTime	1.05897e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.22062	-0.952292	0.145742	-15.5847	-6.28392	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
-1.26333	-0.573086	-0.955699	-15.5793	-6.46793	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
-0.76997	-0.673805	-1.19791	-15.7461	-5.95909	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-0.990482	0.211183	-0.167033	-17.6422	-2.58597	
-0.96502	-0.058223	0.18727	-17.8573	-2.54416	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.03039	0.0977804	-0.407621	-17.326	-3.10831	
0.289658	0.147202	-1.09086	-17.3948	-3.01867	
-0.591223	-0.115303	-0.929711	-17.1564	-2.85522	
-0.519968	0.0239235	-0.776157	-17.5729	-1.49452	
-0.76997	0.211183	-0.117988	-18.0519	-0.884642	
0.086175	-0.0376414	-1.33105	-17.4757	-2.05522	
-0.76997	0.211183	-0.117988	-18.0519	-0.884642	
0.249133	-1.05194	1.6218	-14.8492	-6.18158	
-0.52882	-1.06554	1.6218	-14.6662	-6.7988	
-0.882189	-1.0808	0.0158961	-15.6211	-5.92861	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	
0.255701	-1.09059	1.6218	-14.7575	-6.35978	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
-0.860089	1.71443	2.59232	-12.1848	-8.08775	
0.111115	-0.0790593	-0.445474	-18.8658	0.39038	
-0.626865	-0.499117	-1.16207	-16.2843	-4.44987	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-2.00238	-0.0434812	-0.965995	-14.9409	-6.04854	
-0.316297	-0.0690558	-0.0795687	-19.1645	0.485685	
-0.654457	-0.615964	-1.17551	-16.0236	-5.00491	
-0.203411	0.0482728	-0.194315	-19.198	0.559658	
0.36517	-0.105618	-0.882199	-17.6398	-1.4152	
-0.687294	0.3263	-1.22282	-16.3522	-3.93256	
-0.122614	-0.850888	-1.09824	-15.9944	-5.60434	
-0.860089	2.23352	2.59232	-11.2401	-7.93596	
-0.0714255	0.00210645	0.418879	-19.0545	0.992142	
-1.14507	0.262062	-1.97511	-14.6196	-6.66189	
-0.84131	-2.44122	-1.28949	-11.7235	-7.44932	
-0.463632	-0.892445	-0.993629	-15.8338	-5.46638	
-0.578676	-0.410161	-1.27452	-16.3282	-3.34671	
-1.32877	-0.0971434	-0.87527	-16.0459	-4.37349	
0.086175	0.20019	1.71809	-16.649	-2.67897	
-0.430051	-0.361973	-0.831483	-17.2779	-1.53747	



#Generation 11 / 100
currentGen	11
evaluateCount	550
totalTime	0.513968
firstFrontCount	15
frontCount	3
avgEvalTime	1.12296e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
-0.76997	-0.673805	-1.19791	-15.7461	-5.95909	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.0794	0.0262842	0.0359985	-17.9691	-3.56902	
-1.20894	0.3263	-1.11815	-15.7064	-6.99042	
-1.22062	-0.952292	0.145742	-15.5847	-6.28392	
-1.26333	-0.573086	-0.955699	-15.5793	-6.46793	
-0.990482	0.211183	-0.167033	-17.6422	-2.58597	
-0.96502	-0.058223	0.18727	-17.8573	-2.54416	
-1.03039	0.0977804	-0.407621	-17.326	-3.10831	
0.289658	0.147202	-1.09086	-17.3948	-3.01867	
-0.52882	-1.06554	1.6218	-14.6662	-6.7988	
-0.882189	-1.0808	0.0158961	-15.6211	-5.92861	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
-0.860089	1.71443	2.59232	-12.1848	-8.08775	
0.111115	-0.0790593	-0.445474	-18.8658	0.39038	
-0.626865	-0.499117	-1.16207	-16.2843	-4.44987	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-0.316297	-0.0690558	-0.0795687	-19.1645	0.485685	
-0.654457	-0.615964	-1.17551	-16.0236	-5.00491	
-0.203411	0.0482728	-0.194315	-19.198	0.559658	
-0.122614	-0.850888	-1.09824	-15.9944	-5.60434	
-0.76997	-0.195533	-0.117988	-18.0845	-0.98633	
-0.730748	-0.479703	-0.958318	-16.4668	-4.00655	
-0.222388	-0.0164811	-0.809177	-18.0693	-1.39988	
-0.0714255	0.00210645	0.418879	-19.0545	0.992142	
-0.860089	2.23352	2.59232	-11.2401	-7.93596	
-0.84131	-2.44122	-1.28949	-11.7235	-7.44932	
-1.14507	0.262062	-1.97511	-14.6196	-6.66189	
-0.591223	-0.115303	-0.929711	-17.1564	-2.85522	
-0.463632	-0.892445	-0.993629	-15.8338	-5.46638	
-0.687294	0.3263	-1.22282	-16.3522	-3.93256	
0.115494	0.21424	-0.578124	-18.3648	0.211232	
-1.32877	-0.0971434	-0.87527	-16.0459	-4.37349	
-2.00238	-0.0434812	-0.965995	-14.9409	-6.04854	
0.086175	-0.0376414	-1.33105	-17.4757	-2.05522	
0.0369507	-0.287069	0.354322	-18.5659	0.980276	
-0.76997	0.211183	-0.117988	-18.0519	-0.884642	
0.36517	-0.105618	-0.882199	-17.6398	-1.4152	



#Generation 12 / 100
currentGen	12
evaluateCount	600
totalTime	0.53282
firstFrontCount	16
frontCount	3
avgEvalTime	1.07889e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.0794	0.0262842	0.0359985	-17.9691	-3.56902	
-1.20894	0.3263	-1.11815	-15.7064	-6.99042	
-0.881535	-0.499117	-1.16207	-15.9311	-6.17836	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.76997	-0.673805	-1.19791	-15.7461	-5.95909	
-1.22062	-0.952292	0.145742	-15.5847	-6.28392	
-1.26333	-0.573086	-0.955699	-15.5793	-6.46793	
-1.03039	0.0977804	-0.407621	-17.326	-3.10831	
0.289658	0.147202	-1.09086	-17.3948	-3.01867	
-0.52882	-1.06554	1.6218	-14.6662	-6.7988	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
-0.860089	1.71443	2.59232	-12.1848	-8.08775	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-0.316297	-0.0690558	-0.0795687	-19.1645	0.485685	
-0.203411	0.0482728	-0.194315	-19.198	0.559658	
-0.76997	-0.195533	-0.117988	-18.0845	-0.98633	
-0.730748	-0.479703	-0.958318	-16.4668	-4.00655	
-0.222388	-0.0164811	-0.809177	-18.0693	-1.39988	
-0.0714255	-0.015938	-0.444773	-19.0031	0.239358	
-1.00803	0.0407163	-0.137223	-17.8906	-2.9965	
-0.76997	0.178354	-1.19791	-16.3867	-4.90227	
-0.962086	-0.663576	-0.0618937	-16.6677	-3.53061	
-1.05105	-0.956698	0.258085	-15.728	-5.99581	
-1.23764	-0.139088	-0.891338	-16.1443	-5.69952	
-0.860089	2.23352	2.59232	-11.2401	-7.93596	
-0.0714255	0.00210645	0.418879	-19.0545	0.992142	
-0.84131	-2.44122	-1.28949	-11.7235	-7.44932	
-1.14507	0.262062	-1.97511	-14.6196	-6.66189	
-0.76997	0.211183	-0.117988	-18.0519	-0.884642	
-0.591223	-0.115303	-0.929711	-17.1564	-2.85522	
0.115494	0.21424	-0.578124	-18.3648	0.211232	
-0.96502	-0.058223	0.18727	-17.8573	-2.54416	
-0.442128	-0.592851	-1.06146	-16.4665	-3.89112	
-2.00238	-0.0434812	-0.965995	-14.9409	-6.04854	
-0.882189	-1.0808	0.0158961	-15.6211	-5.92861	
-0.654457	-0.615964	-1.17551	-16.0236	-5.00491	
-0.626865	-0.499117	-1.16207	-16.2843	-4.44987	



#Generation 13 / 100
currentGen	13
evaluateCount	650
totalTime	0.550709
firstFrontCount	17
frontCount	3
avgEvalTime	1.03844e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.0794	0.0262842	0.0359985	-17.9691	-3.56902	
-1.20894	0.3263	-1.11815	-15.7064	-6.99042	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.892318	-0.237922	-0.993629	-16.4654	-5.25881	
-1.18605	0.281143	-0.962847	-16.0189	-6.27993	
-0.881535	-0.499117	-1.16207	-15.9311	-6.17836	
-1.22062	-0.952292	0.145742	-15.5847	-6.28392	
-1.26333	-0.573086	-0.955699	-15.5793	-6.46793	
0.289658	0.147202	-1.09086	-17.3948	-3.01867	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
-0.860089	1.71443	2.59232	-12.1848	-8.08775	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-0.76997	-0.195533	-0.117988	-18.0845	-0.98633	
-0.730748	-0.479703	-0.958318	-16.4668	-4.00655	
-0.222388	-0.0164811	-0.809177	-18.0693	-1.39988	
-0.0714255	-0.015938	-0.444773	-19.0031	0.239358	
-1.00803	0.0407163	-0.137223	-17.8906	-2.9965	
-0.76997	0.178354	-1.19791	-16.3867	-4.90227	
-0.962086	-0.663576	-0.0618937	-16.6677	-3.53061	
-1.23764	-0.139088	-0.891338	-16.1443	-5.69952	
-0.859796	0.235309	0.0359985	-17.9021	-1.63251	
-0.234942	-0.000978652	0.0574037	-19.4268	0.355563	
-1.02439	0.0349982	-0.415069	-17.3472	-3.17212	
-0.807825	-0.212786	-1.19791	-16.3015	-5.22037	
-1.14154	-0.386491	-1.27383	-15.5207	-6.87546	
-0.860089	2.23352	2.59232	-11.2401	-7.93596	
-0.203411	0.0482728	-0.194315	-19.198	0.559658	
-0.52882	-1.06554	1.6218	-14.6662	-6.7988	
-0.84131	-2.44122	-1.28949	-11.7235	-7.44932	
-0.76997	0.211183	-0.117988	-18.0519	-0.884642	
-0.96502	-0.058223	0.18727	-17.8573	-2.54416	
-1.03039	0.0977804	-0.407621	-17.326	-3.10831	
-0.442128	-0.592851	-1.06146	-16.4665	-3.89112	
-2.00238	-0.0434812	-0.965995	-14.9409	-6.04854	
0.115494	0.21424	-0.578124	-18.3648	0.211232	
0.0600229	-0.958391	-0.898831	-15.9417	-5.18345	
-0.626865	-0.499117	-1.16207	-16.2843	-4.44987	



#Generation 14 / 100
currentGen	14
evaluateCount	700
totalTime	0.570239
firstFrontCount	18
frontCount	3
avgEvalTime	1.28175e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.0794	0.0262842	0.0359985	-17.9691	-3.56902	
-1.20894	0.3263	-1.11815	-15.7064	-6.99042	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.892318	-0.237922	-0.993629	-16.4654	-5.25881	
-1.18605	0.281143	-0.962847	-16.0189	-6.27993	
-0.636452	-1.11204	-1.04905	-15.1051	-7.92804	
-0.881535	-0.499117	-1.16207	-15.9311	-6.17836	
-1.22062	-0.952292	0.145742	-15.5847	-6.28392	
-1.26333	-0.573086	-0.955699	-15.5793	-6.46793	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
-0.860089	1.71443	2.59232	-12.1848	-8.08775	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-0.76997	-0.195533	-0.117988	-18.0845	-0.98633	
-0.730748	-0.479703	-0.958318	-16.4668	-4.00655	
-0.222388	-0.0164811	-0.809177	-18.0693	-1.39988	
-0.0714255	-0.015938	-0.444773	-19.0031	0.239358	
-1.00803	0.0407163	-0.137223	-17.8906	-2.9965	
-0.76997	0.178354	-1.19791	-16.3867	-4.90227	
-1.23764	-0.139088	-0.891338	-16.1443	-5.69952	
-0.859796	0.235309	0.0359985	-17.9021	-1.63251	
-0.234942	-0.000978652	0.0574037	-19.4268	0.355563	
-0.807825	-0.212786	-1.19791	-16.3015	-5.22037	
-1.14154	-0.386491	-1.27383	-15.5207	-6.87546	
-1.16501	0.0392672	-0.247332	-17.4319	-3.54303	
-0.627136	0.104479	0.165264	-18.4225	-0.103013	
-0.203411	0.0482728	-0.194315	-19.198	0.559658	
-0.860089	2.23352	2.59232	-11.2401	-7.93596	
-0.52882	-1.06554	1.6218	-14.6662	-6.7988	
-0.84131	-2.44122	-1.28949	-11.7235	-7.44932	
-0.76997	0.211183	-0.117988	-18.0519	-0.884642	
0.0600229	-0.958391	-0.898831	-15.9417	-5.18345	
-2.00238	-0.0434812	-0.965995	-14.9409	-6.04854	
-0.96502	-0.058223	0.18727	-17.8573	-2.54416	
0.115494	0.21424	-0.578124	-18.3648	0.211232	
-0.626865	-0.499117	-1.16207	-16.2843	-4.44987	
-0.442128	-0.592851	-1.06146	-16.4665	-3.89112	
0.289658	0.147202	-1.09086	-17.3948	-3.01867	



#Generation 15 / 100
currentGen	15
evaluateCount	750
totalTime	0.588392
firstFrontCount	19
frontCount	3
avgEvalTime	1.07587e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.0794	0.0262842	0.0359985	-17.9691	-3.56902	
-1.20894	0.3263	-1.11815	-15.7064	-6.99042	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.892318	-0.237922	-0.993629	-16.4654	-5.25881	
-1.18605	0.281143	-0.962847	-16.0189	-6.27993	
-1.18098	-0.235487	-0.558453	-16.7181	-3.83288	
-0.878789	-1.00803	-0.968929	-15.2138	-8.47362	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.571546	-0.0602377	-0.0567618	-18.75	-0.0844998	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
-0.636452	-1.11204	-1.04905	-15.1051	-7.92804	
-0.881535	-0.499117	-1.16207	-15.9311	-6.17836	
-1.22062	-0.952292	0.145742	-15.5847	-6.28392	
-1.26333	-0.573086	-0.955699	-15.5793	-6.46793	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-0.76997	-0.195533	-0.117988	-18.0845	-0.98633	
-0.730748	-0.479703	-0.958318	-16.4668	-4.00655	
-0.222388	-0.0164811	-0.809177	-18.0693	-1.39988	
-0.0714255	-0.015938	-0.444773	-19.0031	0.239358	
-1.00803	0.0407163	-0.137223	-17.8906	-2.9965	
-0.76997	0.178354	-1.19791	-16.3867	-4.90227	
-1.23764	-0.139088	-0.891338	-16.1443	-5.69952	
-0.859796	0.235309	0.0359985	-17.9021	-1.63251	
-0.234942	-0.000978652	0.0574037	-19.4268	0.355563	
-0.807825	-0.212786	-1.19791	-16.3015	-5.22037	
-1.14154	-0.386491	-1.27383	-15.5207	-6.87546	
-1.16501	0.0392672	-0.247332	-17.4319	-3.54303	
-0.627136	0.104479	0.165264	-18.4225	-0.103013	
-1.06939	-1.11995	-0.513053	-15.1529	-7.56863	
-0.913669	-0.573086	-0.962699	-16.0523	-5.74138	
-0.508009	-0.0738274	0.109202	-18.7641	0.226938	
-1.14154	-0.414969	-0.636366	-16.4337	-4.31091	
-1.02803	-0.0801007	-0.137223	-17.8237	-3.08118	
-0.203411	0.0482728	-0.194315	-19.198	0.559658	
-0.860089	1.71443	2.59232	-12.1848	-8.08775	
-1.12521	-1.22105	-0.511101	-14.8483	-7.60038	
-0.76997	0.211183	-0.117988	-18.0519	-0.884642	



#Generation 16 / 100
currentGen	16
evaluateCount	800
totalTime	0.648082
firstFrontCount	23
frontCount	2
avgEvalTime	1.11028e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.0794	0.0262842	0.0359985	-17.9691	-3.56902	
-1.20894	0.3263	-1.11815	-15.7064	-6.99042	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.892318	-0.237922	-0.993629	-16.4654	-5.25881	
-1.18605	0.281143	-0.962847	-16.0189	-6.27993	
-1.18098	-0.235487	-0.558453	-16.7181	-3.83288	
-0.878789	-1.00803	-0.968929	-15.2138	-8.47362	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.571546	-0.0602377	-0.0567618	-18.75	-0.0844998	
-0.945468	0.168223	-0.822569	-16.7068	-4.30622	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.889782	-1.17244	-0.988661	-14.8085	-9.31058	
-0.859796	-0.0468277	0.0359985	-18.3006	-1.92606	
-0.200421	-0.0525536	-0.0265125	-19.477	0.384865	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.636452	-1.11204	-1.04905	-15.1051	-7.92804	
-1.16501	0.0392672	-0.247332	-17.4319	-3.54303	
-0.76997	-0.195533	-0.117988	-18.0845	-0.98633	
-0.859796	0.235309	0.0359985	-17.9021	-1.63251	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
-1.14154	-0.386491	-1.27383	-15.5207	-6.87546	
-0.627136	0.104479	0.165264	-18.4225	-0.103013	
-1.00803	0.0407163	-0.137223	-17.8906	-2.9965	
-0.881535	-0.499117	-1.16207	-15.9311	-6.17836	
-1.02803	-0.0801007	-0.137223	-17.8237	-3.08118	
-0.0714255	-0.015938	-0.444773	-19.0031	0.239358	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
-0.508009	-0.0738274	0.109202	-18.7641	0.226938	
-0.807825	-0.212786	-1.19791	-16.3015	-5.22037	
-0.76997	0.178354	-1.19791	-16.3867	-4.90227	
-0.234942	-0.000978652	0.0574037	-19.4268	0.355563	
-1.14154	-0.414969	-0.636366	-16.4337	-4.31091	
-1.23764	-0.139088	-0.891338	-16.1443	-5.69952	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-0.222388	-0.0164811	-0.809177	-18.0693	-1.39988	
-1.22062	-0.952292	0.145742	-15.5847	-6.28392	
-0.730748	-0.479703	-0.958318	-16.4668	-4.00655	
-0.913669	-0.573086	-0.962699	-16.0523	-5.74138	
-1.26333	-0.573086	-0.955699	-15.5793	-6.46793	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	



#Generation 17 / 100
currentGen	17
evaluateCount	850
totalTime	0.667636
firstFrontCount	23
frontCount	3
avgEvalTime	1.04085e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-1.03039	-0.114552	-0.904261	-16.4609	-5.69545	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-1.12521	-0.110436	-0.511101	-16.9832	-3.7639	
0.0604752	-0.0170071	-0.510472	-18.9041	0.066299	
-1.0794	0.0262842	0.0359985	-17.9691	-3.56902	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.892318	-0.237922	-0.993629	-16.4654	-5.25881	
-1.18605	0.281143	-0.962847	-16.0189	-6.27993	
-1.18098	-0.235487	-0.558453	-16.7181	-3.83288	
-0.878789	-1.00803	-0.968929	-15.2138	-8.47362	
-1.15795	-1.20108	-1.16388	-14.3199	-11.5223	
-0.571546	-0.0602377	-0.0567618	-18.75	-0.0844998	
-0.945468	0.168223	-0.822569	-16.7068	-4.30622	
-0.881325	0.0155091	-0.970202	-16.6198	-5.20342	
-0.889782	-1.17244	-0.988661	-14.8085	-9.31058	
-1.06791	-0.380446	-1.1681	-15.7929	-7.31782	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-1.18289	0.0155091	-0.407944	-17.1091	-3.65384	
0.0650193	-0.0376414	-0.898831	-18.2042	-2.21587	
-1.20894	0.3263	-1.11815	-15.7064	-6.99042	
-0.859796	-0.0468277	0.0359985	-18.3006	-1.92606	
-0.200421	-0.0525536	-0.0265125	-19.477	0.384865	
-0.964361	-1.25987	-1.22282	-14.3198	-9.93976	
-0.636452	-1.11204	-1.04905	-15.1051	-7.92804	
-1.16501	0.0392672	-0.247332	-17.4319	-3.54303	
-1.00041	-0.646796	-0.137223	-16.6413	-3.64988	
-0.627136	0.104479	0.165264	-18.4225	-0.103013	
-1.00803	0.0407163	-0.137223	-17.8906	-2.9965	
-0.881535	-0.499117	-1.16207	-15.9311	-6.17836	
-1.02803	-0.0801007	-0.137223	-17.8237	-3.08118	
-0.0714255	-0.015938	-0.444773	-19.0031	0.239358	
-0.627136	-1.09985	-0.993629	-15.1976	-7.46986	
-0.508009	-0.0738274	0.109202	-18.7641	0.226938	
-0.234942	-0.000978652	0.0574037	-19.4268	0.355563	
-1.14154	-0.414969	-0.636366	-16.4337	-4.31091	
-1.23764	-0.139088	-0.891338	-16.1443	-5.69952	
0.188501	-0.0164811	-0.603614	-18.491	-0.088943	
-0.730748	-0.479703	-0.958318	-16.4668	-4.00655	
-0.913669	-0.573086	-0.962699	-16.0523	-5.74138	
-0.430051	-0.475747	-1.13113	-16.62	-3.73182	
-1.07928	0.195053	-0.860026	-16.4134	-5.46966	
-1.13033	-0.496785	-0.496319	-16.5016	-3.93589	
-0.849265	-0.713498	-1.16388	-15.6211	-6.8812	
0.0604752	-0.134021	-0.100175	-19.3811	0.449071	
-0.859796	0.235309	0.0359985	-17.9021	-1.63251	



#Generation 18 / 100
currentGen	18
evaluateCount	900
totalTime	0.685799
firstFrontCount	22
frontCount	3
avgEvalTime	1.0638e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.0369507	0.00732501	0.0611717	-19.8025	0.199411	
-0.76997	-1.1327	-1.0897	-14.9065	-8.99184	
-0.481047	-1.05171	-1.16388	-15.2422	-7.41879	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-0.617129	-0.0971434	0.0359985	-18.6204	-0.264201	
